,id,brand,title,sold_price,actual_price,url,img
509,510,,PI World 3/4th/Calf Length Western Wear Legging,₹189,₹999,https://www.flipkart.com/pi-world-3-4th-calf-length-western-wear-legging/p/itm9abcb05bb90c9?pid=LGGFV5SAM7SGG8PR&lid=LSTLGGFV5SAM7SGG8PRF5P06D&marketplace=FLIPKART&store=clo%2Fcfv%2Fht7%2Fcjo&srno=b_1_30&otracker=browse&fm=organic&iid=c0162975-cd43-43f4-bfbc-cd929962a10d.LGGFV5SAM7SGG8PR.SEARCH&ppt=None&ppn=None&ssid=b6duz5ygsw0000001652877127690,https://rukminim2.flixcart.com/image/612/612/keiuxzk0/legging/8/p/r/free-blacklace-001-pi-world-original-imafv6yfvhhfhpvu.jpeg?q=70
510,511,,V Star Ankle Length  Western Wear Legging,₹300,₹449,https://www.flipkart.com/v-star-ankle-length-western-wear-legging/p/itm22a959ae1e075?pid=LGGGYZG7ZKT4BU8P&lid=LSTLGGGYZG7ZKT4BU8PATY0MZ&marketplace=FLIPKART&store=clo%2Fcfv%2Fht7%2Fcjo&srno=b_1_31&otracker=browse&fm=organic&iid=en_%2BLwf26qfOOJP1QwqJ1SYXyte0h4uhO28qQPKR4GG2NNLf%2BQTV85PA6wV%2BK%2FsyQNdvR9vF9%2BmpG2ZVZW3F2ujLQ%3D%3D&ppt=None&ppn=None&ssid=b6duz5ygsw0000001652877127690,https://rukminim2.flixcart.com/image/612/612/klzhq4w0/legging/r/d/w/xl-strawberry-1p-western-leggings-v-star-original-imagyzg7t7fddjyy.jpeg?q=70
511,512,,Femzy Ankle Length  Maternity Wear Legging,₹439,"₹1,199",https://www.flipkart.com/femzy-ankle-length-maternity-wear-legging/p/itm6bfa6517da251?pid=LGGG7U5ZYW4EVCJG&lid=LSTLGGG7U5ZYW4EVCJGI4PDZV&marketplace=FLIPKART&store=clo%2Fcfv%2Fht7%2Fcjo&srno=b_1_32&otracker=browse&fm=organic&iid=en_%2BLwf26qfOOJP1QwqJ1SYXyte0h4uhO28qQPKR4GG2NNSJG%2BtXOKwT0vq%2F21LJtVLNgOVrZk6Z8p8duNy2OlvNQ%3D%3D&ppt=None&ppn=None&ssid=b6duz5ygsw0000001652877127690,https://rukminim2.flixcart.com/image/612/612/kusph8w0/legging/o/0/t/l-maternity-ankle-length-cotton-lycra-leggings-femzy-original-imag7u5fsxg67xpg.jpeg?q=70
512,513,,Misaina Ankle Length  Ethnic Wear Legging,₹289,₹999,https://www.flipkart.com/misaina-ankle-length-ethnic-wear-legging/p/itme028a555e0074?pid=LGGFXPUG6FZNN5BP&lid=LSTLGGFXPUG6FZNN5BPOEM9JI&marketplace=FLIPKART&store=clo%2Fcfv%2Fht7%2Fcjo&srno=b_1_33&otracker=browse&fm=organic&iid=c0162975-cd43-43f4-bfbc-cd929962a10d.LGGFXPUG6FZNN5BP.SEARCH&ppt=None&ppn=None&ssid=b6duz5ygsw0000001652877127690,https://rukminim2.flixcart.com/image/612/612/khs11u80-0/legging/b/3/m/free-lycra04t-misaina-original-imafxpugvx23jnf9.jpeg?q=70
513,514,,F A T A H Churidar  Western Wear Legging,₹229,₹799,https://www.flipkart.com/f-t-h-churidar-western-wear-legging/p/itm0d17b45a22553?pid=LGGG495WNMFNNHDG&lid=LSTLGGG495WNMFNNHDGSGO5SR&marketplace=FLIPKART&store=clo%2Fcfv%2Fht7%2Fcjo&srno=b_1_34&otracker=browse&fm=organic&iid=c0162975-cd43-43f4-bfbc-cd929962a10d.LGGG495WNMFNNHDG.SEARCH&ppt=None&ppn=None&ssid=b6duz5ygsw0000001652877127690,https://rukminim2.flixcart.com/image/612/612/k5h2jrk0/legging/z/e/c/xxl-rc-legi-combo-ramya-collection-original-imafz4qtf8xnhghq.jpeg?q=70
514,515,,FUBAR Ankle Length  Ethnic Wear Legging,₹222,₹660,https://www.flipkart.com/fubar-ankle-length-ethnic-wear-legging/p/itmffya4wydbz7fg?pid=LGGFFY2BTVXMYKEN&lid=LSTLGGFFY2BTVXMYKENLLSN2I&marketplace=FLIPKART&store=clo%2Fcfv%2Fht7%2Fcjo&srno=b_1_35&otracker=browse&fm=organic&iid=c0162975-cd43-43f4-bfbc-cd929962a10d.LGGFFY2BTVXMYKEN.SEARCH&ppt=None&ppn=None&ssid=b6duz5ygsw0000001652877127690,https://rukminim2.flixcart.com/image/612/612/k34rki80/legging/d/h/w/free-fulg-af-10-kyra-original-imaffygdrqgyptmj.jpeg?q=70
515,516,,Misaina Ankle Length  Ethnic Wear Legging,₹289,₹999,https://www.flipkart.com/misaina-ankle-length-ethnic-wear-legging/p/itm88ba84db2c8ef?pid=LGGGFKFZGHJPWSDU&lid=LSTLGGGFKFZGHJPWSDULVW2J4&marketplace=FLIPKART&store=clo%2Fcfv%2Fht7%2Fcjo&srno=b_1_36&otracker=browse&fm=organic&iid=c0162975-cd43-43f4-bfbc-cd929962a10d.LGGGFKFZGHJPWSDU.SEARCH&ppt=None&ppn=None&ssid=b6duz5ygsw0000001652877127690,https://rukminim2.flixcart.com/image/612/612/kmqn3bk0/legging/a/u/w/free-pre-lycra-pant-misaina-original-imagfkgd5m2tjk8d.jpeg?q=70
516,517,,V Star Churidar  Western Wear Legging,₹340,₹499,https://www.flipkart.com/v-star-churidar-western-wear-legging/p/itmcb3cb4356f842?pid=LGGGYVZMRJXHFKZG&lid=LSTLGGGYVZMRJXHFKZGLIA5WD&marketplace=FLIPKART&store=clo%2Fcfv%2Fht7%2Fcjo&srno=b_1_37&otracker=browse&fm=organic&iid=en_%2BLwf26qfOOJP1QwqJ1SYXyte0h4uhO28qQPKR4GG2NPffm5ZvwUZX9ftc8sSA2H6NMg6%2FfnvTMjgRdj0vY5lNw%3D%3D&ppt=None&ppn=None&ssid=b6duz5ygsw0000001652877127690,https://rukminim2.flixcart.com/image/612/612/klv7ekw0/legging/r/o/o/xxl-chatni-green-1p-leggings-belt-v-star-original-imagyvzmvnph4etr.jpeg?q=70
517,518,,V Star Churidar Length Western Wear Legging,₹340,₹499,https://www.flipkart.com/v-star-churidar-length-western-wear-legging/p/itme3d749211312b?pid=LGGGYW7PRGKNBZQM&lid=LSTLGGGYW7PRGKNBZQMWO2LQX&marketplace=FLIPKART&store=clo%2Fcfv%2Fht7%2Fcjo&srno=b_1_38&otracker=browse&fm=organic&iid=en_%2BLwf26qfOOJP1QwqJ1SYXyte0h4uhO28qQPKR4GG2NPwP5ZsK1bNANrtqCQnbKq74Pc8eAx6ne0QczLtl06Xsw%3D%3D&ppt=None&ppn=None&ssid=b6duz5ygsw0000001652877127690,https://rukminim2.flixcart.com/image/612/612/klv7ekw0/legging/u/z/r/m-stone-gray-1p-leggings-belt-v-star-original-imagyw7mwfwzhfjq.jpeg?q=70
518,519,,best deal Churidar  Western Wear Legging,₹139,₹399,https://www.flipkart.com/best-deal-churidar-western-wear-legging/p/itmf9vvpc5xkzzrz?pid=LGGF9VU5PYGQJPWU&lid=LSTLGGF9VU5PYGQJPWUWCMNPW&marketplace=FLIPKART&store=clo%2Fcfv%2Fht7%2Fcjo&srno=b_1_39&otracker=browse&fm=organic&iid=c0162975-cd43-43f4-bfbc-cd929962a10d.LGGF9VU5PYGQJPWU.SEARCH&ppt=None&ppn=None&ssid=b6duz5ygsw0000001652877127690,https://rukminim2.flixcart.com/image/612/612/jnw2he80/churidar/8/h/p/free-fgrt021-overnice-original-imaf9vu2qyvbhswt.jpeg?q=70
519,520,,Swastik Stuffs 3/4th/Calf Length Western Wear Legging,₹439,"₹1,799",https://www.flipkart.com/swastik-stuffs-3-4th-calf-length-western-wear-legging/p/itm438b68b865c01?pid=LGGGYGEBH3VCBZGG&lid=LSTLGGGYGEBH3VCBZGG7QJ3XL&marketplace=FLIPKART&store=clo%2Fcfv%2Fht7%2Fcjo&srno=b_1_40&otracker=browse&fm=organic&iid=c0162975-cd43-43f4-bfbc-cd929962a10d.LGGGYGEBH3VCBZGG.SEARCH&ppt=None&ppn=None&ssid=b6duz5ygsw0000001652877127690,https://rukminim2.flixcart.com/image/612/612/kkvhea80/capri/l/f/d/free-sdcapri-bwtan-swanit-original-imagy4gqypzk5sbg.jpeg?q=70
520,521,Myra-Syra,Regular Fit Women Multicolor Hosiery Trousers,₹389,"₹1,899",https://www.flipkart.com/myra-syra-regular-fit-women-multicolor-trousers/p/itm53e12d2fa88c7?pid=TROFGHRFMHP9BSKH&lid=LSTTROFGHRFMHP9BSKH4ZYDPK&marketplace=FLIPKART&store=clo%2Fcfv%2Fmn6&srno=b_1_1&otracker=browse&fm=organic&iid=4632882a-4af4-43fd-9c32-24b223c392e2.TROFGHRFMHP9BSKH.SEARCH&ppt=None&ppn=None&ssid=0f548bmesg0000001652877152246,https://rukminim2.flixcart.com/image/612/612/jykfxjk0/trouser/s/k/h/free-gmsi-sareena-palazzo-5-11-myra-syra-original-imafghq9suqjdqeh.jpeg?q=70
521,522,Myra-Syra,Regular Fit Women Multicolor Polyester Trousers,₹251,"₹1,299",https://www.flipkart.com/myra-syra-regular-fit-women-multicolor-trousers/p/itmc9c7b2f3bd029?pid=TROFGCFAMHPYKFDX&lid=LSTTROFGCFAMHPYKFDXVRYRII&marketplace=FLIPKART&store=clo%2Fcfv%2Fmn6&srno=b_1_2&otracker=browse&fm=organic&iid=4632882a-4af4-43fd-9c32-24b223c392e2.TROFGCFAMHPYKFDX.SEARCH&ppt=None&ppn=None&ssid=0f548bmesg0000001652877152246,https://rukminim2.flixcart.com/image/612/612/jy3anbk0/trouser/f/d/x/free-sareena-plazzo-combo-a17-myra-syra-original-imafgce5wmyshfpg.jpeg?q=70
522,523,aaliya fashion,Flared Women Purple Rayon Crepe Blend Trousers,₹319,₹999,https://www.flipkart.com/aaliya-fashion-flared-women-purple-trousers/p/itmd013b03da31a6?pid=TROFU63AHPZHFZAC&lid=LSTTROFU63AHPZHFZAC6FSMF0&marketplace=FLIPKART&store=clo%2Fcfv%2Fmn6&srno=b_1_3&otracker=browse&fm=organic&iid=4632882a-4af4-43fd-9c32-24b223c392e2.TROFU63AHPZHFZAC.SEARCH&ppt=None&ppn=None&ssid=0f548bmesg0000001652877152246,https://rukminim2.flixcart.com/image/612/612/ke353m80/skirt/e/g/n/free-purple-flare-skirts-shree-ramkrishna-fab-original-imafutxzjhskmkdt.jpeg?q=70
523,524,AREEBA COLLECTION,"Relaxed Women Maroon, Dark Blue Rayon Trousers",₹379,₹999,https://www.flipkart.com/areeba-collection-relaxed-women-maroon-dark-blue-trousers/p/itmc8e9ccd63bad6?pid=TROGFRTNVHYDZP4G&lid=LSTTROGFRTNVHYDZP4GNFZITP&marketplace=FLIPKART&store=clo%2Fcfv%2Fmn6&srno=b_1_4&otracker=browse&fm=organic&iid=4632882a-4af4-43fd-9c32-24b223c392e2.TROGFRTNVHYDZP4G.SEARCH&ppt=None&ppn=None&ssid=0f548bmesg0000001652877152246,https://rukminim2.flixcart.com/image/612/612/l0bbonk0/trouser/a/0/y/free-printed-palazzo-areeba-collection-original-imagc43nuwrzf3v3.jpeg?q=70
524,525,Kannan,Regular Fit Women Multicolor Poly Crepe Trousers,₹389,"₹1,099",https://www.flipkart.com/kannan-regular-fit-women-multicolor-trousers/p/itmenrnzxcsjrnga?pid=TROENRNNDYH6HNGW&lid=LSTTROENRNNDYH6HNGWNUOGSK&marketplace=FLIPKART&store=clo%2Fcfv%2Fmn6&srno=b_1_5&otracker=browse&fm=organic&iid=4632882a-4af4-43fd-9c32-24b223c392e2.TROENRNNDYH6HNGW.SEARCH&ppt=None&ppn=None&ssid=0f548bmesg0000001652877152246,https://rukminim2.flixcart.com/image/612/612/j9fy7bk0/trouser/z/w/g/xxl-knnplz2-mult-04-bhumi-original-imaenrjxajz6uxtf.jpeg?q=70
525,526,AREEBA COLLECTION,"Relaxed Women Maroon, Black Rayon Trousers",₹379,₹999,https://www.flipkart.com/areeba-collection-relaxed-women-maroon-black-trousers/p/itm98d0f7a3ef57c?pid=TROGFRSGXV9ASGDY&lid=LSTTROGFRSGXV9ASGDYNLYUYS&marketplace=FLIPKART&store=clo%2Fcfv%2Fmn6&srno=b_1_6&otracker=browse&fm=organic&iid=4632882a-4af4-43fd-9c32-24b223c392e2.TROGFRSGXV9ASGDY.SEARCH&ppt=None&ppn=None&ssid=0f548bmesg0000001652877152246,https://rukminim2.flixcart.com/image/612/612/kzzw5u80/trouser/s/c/i/free-printed-palazzo-areeba-collection-original-imagbwyxehftbhtz.jpeg?q=70
526,527,Myra-Syra,Regular Fit Women Multicolor Polyester Trousers,₹259,₹996,https://www.flipkart.com/myra-syra-regular-fit-women-multicolor-trousers/p/itm65413ae5b5782?pid=TROFGCGAHUEHJFSK&lid=LSTTROFGCGAHUEHJFSKRZLK1H&marketplace=FLIPKART&store=clo%2Fcfv%2Fmn6&srno=b_1_7&otracker=browse&fm=organic&iid=4632882a-4af4-43fd-9c32-24b223c392e2.TROFGCGAHUEHJFSK.SEARCH&ppt=None&ppn=None&ssid=0f548bmesg0000001652877152246,https://rukminim2.flixcart.com/image/612/612/jybvafk0/trouser/f/s/k/free-sareena-plazzo-combo-a20-myra-syra-original-imafgce6jazjuuzs.jpeg?q=70
527,528,Deklook,Flared Women Maroon Crepe Chiffon Trousers,₹289,"₹1,599",https://www.flipkart.com/deklook-flared-women-maroon-trousers/p/itm1dc6e0accd0f0?pid=SKIFJRBWE4VDGCZD&lid=LSTSKIFJRBWE4VDGCZDM8CL1Q&marketplace=FLIPKART&store=clo%2Fcfv%2Fmn6&srno=b_1_8&otracker=browse&fm=organic&iid=4632882a-4af4-43fd-9c32-24b223c392e2.SKIFJRBWE4VDGCZD.SEARCH&ppt=None&ppn=None&ssid=0f548bmesg0000001652877152246,https://rukminim2.flixcart.com/image/612/612/k5y7tzk0/trouser/b/2/r/free-maroon-pihuda-original-imafjrb9yhsdrzyy.jpeg?q=70
528,529,ARIXTY,Regular Fit Women White Rayon Trousers,₹209,₹799,https://www.flipkart.com/arixty-regular-fit-women-white-trousers/p/itm09365aed892c5?pid=TROG6XZMGFGTTUQC&lid=LSTTROG6XZMGFGTTUQCBK5UUD&marketplace=FLIPKART&store=clo%2Fcfv%2Fmn6&srno=b_1_9&otracker=browse&fm=organic&iid=4632882a-4af4-43fd-9c32-24b223c392e2.TROG6XZMGFGTTUQC.SEARCH&ppt=None&ppn=None&ssid=0f548bmesg0000001652877152246,https://rukminim2.flixcart.com/image/612/612/ktn9pjk0/trouser/g/w/i/free-sehra-beige-arixty-original-imag6xzm7uhkhpyx.jpeg?q=70
529,530,aaliya fashion,Flared Women Maroon Cotton Blend Trousers,₹319,₹999,https://www.flipkart.com/aaliya-fashion-flared-women-maroon-trousers/p/itm4cdae19df0af2?pid=TROFT57Q5RWGNXZG&lid=LSTTROFT57Q5RWGNXZGPOEHMY&marketplace=FLIPKART&store=clo%2Fcfv%2Fmn6&srno=b_1_10&otracker=browse&fm=organic&iid=4632882a-4af4-43fd-9c32-24b223c392e2.TROFT57Q5RWGNXZG.SEARCH&ppt=None&ppn=None&ssid=0f548bmesg0000001652877152246,https://rukminim2.flixcart.com/image/612/612/kbwjvrk0/trouser/x/z/g/free-maroon-flare-skirt-aaliya-fashion-original-imaft5f3etgwgjks.jpeg?q=70
530,531,Moshe,Regular Fit Women Black Cotton Blend Trousers,₹335,₹999,https://www.flipkart.com/moshe-regular-fit-women-black-trousers/p/itm1706f8c163296?pid=TROG8ZBYR5HCYSCH&lid=LSTTROG8ZBYR5HCYSCH0SY9LC&marketplace=FLIPKART&store=clo%2Fcfv%2Fmn6&srno=b_1_11&otracker=browse&fm=organic&iid=4632882a-4af4-43fd-9c32-24b223c392e2.TROG8ZBYR5HCYSCH.SEARCH&ppt=None&ppn=None&ssid=0f548bmesg0000001652877152246,https://rukminim2.flixcart.com/image/612/612/kvvad8w0/trouser/n/i/k/30-flare-truser-blk-moshe-original-imag8zbxwn5xhx6a.jpeg?q=70
531,532,GLADLY,Relaxed Women Multicolor Polyester Trousers,₹439,₹999,https://www.flipkart.com/gladly-relaxed-women-multicolor-trousers/p/itmbe6dc8ca678eb?pid=TROFWEV6JSHQGHTZ&lid=LSTTROFWEV6JSHQGHTZZWVVP8&marketplace=FLIPKART&store=clo%2Fcfv%2Fmn6&srno=b_1_12&otracker=browse&fm=organic&iid=4632882a-4af4-43fd-9c32-24b223c392e2.TROFWEV6JSHQGHTZ.SEARCH&ppt=None&ppn=None&ssid=0f548bmesg0000001652877152246,https://rukminim2.flixcart.com/image/612/612/kg2l47k0-0/trouser/a/n/y/28-gladly33-35b-gladly-original-imafweafgpexge7u.jpeg?q=70
532,533,MyTrendzs,Regular Fit Women Black Cotton Blend Trousers,₹208,₹999,https://www.flipkart.com/mytrendzs-regular-fit-women-black-trousers/p/itm2dcf7d78e7703?pid=TROFV28H9UK3DCAE&lid=LSTTROFV28H9UK3DCAE57E3ZA&marketplace=FLIPKART&store=clo%2Fcfv%2Fmn6&srno=b_1_13&otracker=browse&fm=organic&iid=4632882a-4af4-43fd-9c32-24b223c392e2.TROFV28H9UK3DCAE.SEARCH&ppt=None&ppn=None&ssid=0f548bmesg0000001652877152246,https://rukminim2.flixcart.com/image/612/612/ked56kw0-0/trouser/u/c/3/free-tdzsp103-black-trendzmy-original-imafv28fq3htgsdd.jpeg?q=70
533,534,style hive,"Flared Women Red, Beige Poly Silk Trousers",₹429,₹999,https://www.flipkart.com/style-hive-flared-women-red-beige-trousers/p/itmfhrdatupazbpu?pid=TROFHRDAZKCDPPAZ&lid=LSTTROFHRDAZKCDPPAZEBXUM4&marketplace=FLIPKART&store=clo%2Fcfv%2Fmn6&spotlightTagId=TrendingId_clo%2Fcfv%2Fmn6&srno=b_1_14&otracker=browse&fm=organic&iid=4632882a-4af4-43fd-9c32-24b223c392e2.TROFHRDAZKCDPPAZ.SEARCH&ppt=None&ppn=None&ssid=0f548bmesg0000001652877152246,https://rukminim2.flixcart.com/image/612/612/jx9aefk0/trouser/p/a/z/free-sth-sharara-104-style-hive-original-imafhrfhmdwrab4z.jpeg?q=70
534,535,GLADLY,Relaxed Women Multicolor Polyester Trousers,₹348,"₹1,999",https://www.flipkart.com/gladly-relaxed-women-multicolor-trousers/p/itm43ef433a20f3f?pid=TROFWHA88ZHRAUDZ&lid=LSTTROFWHA88ZHRAUDZDYZYWB&marketplace=FLIPKART&store=clo%2Fcfv%2Fmn6&srno=b_1_15&otracker=browse&fm=organic&iid=4632882a-4af4-43fd-9c32-24b223c392e2.TROFWHA88ZHRAUDZ.SEARCH&ppt=None&ppn=None&ssid=0f548bmesg0000001652877152246,https://rukminim2.flixcart.com/image/612/612/kg2l47k0-0/trouser/m/4/m/28-gladly33-36b-gladly-original-imafweafufaf33kh.jpeg?q=70
535,536,ARIXTY,Regular Fit Women Black Rayon Trousers,₹209,₹799,https://www.flipkart.com/arixty-regular-fit-women-black-trousers/p/itm7b7703ccc1d37?pid=TROFZY9HECNV9BSY&lid=LSTTROFZY9HECNV9BSYTZUIOM&marketplace=FLIPKART&store=clo%2Fcfv%2Fmn6&srno=b_1_16&otracker=browse&fm=organic&iid=4632882a-4af4-43fd-9c32-24b223c392e2.TROFZY9HECNV9BSY.SEARCH&ppt=None&ppn=None&ssid=0f548bmesg0000001652877152246,https://rukminim2.flixcart.com/image/612/612/kjg1jm80-0/trouser/e/k/b/free-designer-sehra-rayon-plazzo-black-arixty-original-imafzy9h4fwaq3kj.jpeg?q=70
536,537,ZAYANQA,"Flared Women Black, White Cotton Rayon Blend Trousers",₹319,"₹1,299",https://www.flipkart.com/zayanqa-flared-women-black-white-trousers/p/itm64bce01b18189?pid=TROGFUR7GMBMBHHX&lid=LSTTROGFUR7GMBMBHHXN2FAXJ&marketplace=FLIPKART&store=clo%2Fcfv%2Fmn6&srno=b_1_17&otracker=browse&fm=organic&iid=4632882a-4af4-43fd-9c32-24b223c392e2.TROGFUR7GMBMBHHX.SEARCH&ppt=None&ppn=None&ssid=0f548bmesg0000001652877152246,https://rukminim2.flixcart.com/image/612/612/kn3i1zk0/trouser/p/l/v/30-zaya-5002rb-ro-zayanqa-original-imagfur28ncc8fqe.jpeg?q=70
537,538,wakshi,Regular Fit Women Pink Pure Khadi Trousers,₹239,₹599,https://www.flipkart.com/wakshi-regular-fit-women-pink-trousers/p/itmed1f1dac484d1?pid=TROGAHA3SQJTNVFB&lid=LSTTROGAHA3SQJTNVFBVEFYFL&marketplace=FLIPKART&store=clo%2Fcfv%2Fmn6&srno=b_1_18&otracker=browse&fm=organic&iid=4632882a-4af4-43fd-9c32-24b223c392e2.TROGAHA3SQJTNVFB.SEARCH&ppt=None&ppn=None&ssid=0f548bmesg0000001652877152246,https://rukminim2.flixcart.com/image/612/612/kybvo280/trouser/l/u/y/xxl-khadi-palazzo-wakshi-original-imagaha2teuewarq.jpeg?q=70
538,539,HIMCARE,Relaxed Women Dark Blue Pure Cotton Trousers,₹332,₹799,https://www.flipkart.com/himcare-relaxed-women-dark-blue-trousers/p/itme01164fd67275?pid=TROGCYGN2YPHF9PP&lid=LSTTROGCYGN2YPHF9PPBIXNOK&marketplace=FLIPKART&store=clo%2Fcfv%2Fmn6&srno=b_1_19&otracker=browse&fm=organic&iid=4632882a-4af4-43fd-9c32-24b223c392e2.TROGCYGN2YPHF9PP.SEARCH&ppt=None&ppn=None&ssid=0f548bmesg0000001652877152246,https://rukminim2.flixcart.com/image/612/612/l05lx8w0/trouser/p/p/m/xl-hcpalazzo-15-himcare-original-imagcygnadfyezqb.jpeg?q=70
539,540,MAA FAB,"Regular Fit Women Maroon, Black Rayon Trousers",₹339,"₹1,999",https://www.flipkart.com/maa-fab-regular-fit-women-maroon-black-trousers/p/itm69ce2b0e1a730?pid=TROG9XVNZDFXJFHP&lid=LSTTROG9XVNZDFXJFHPBK9LGC&marketplace=FLIPKART&store=clo%2Fcfv%2Fmn6&srno=b_1_20&otracker=browse&fm=organic&iid=4632882a-4af4-43fd-9c32-24b223c392e2.TROG9XVNZDFXJFHP.SEARCH&ppt=None&ppn=None&ssid=0f548bmesg0000001652877152246,https://rukminim2.flixcart.com/image/612/612/kxhvf680/trouser/x/j/r/xxl-plazzo-221-222-maa-fab-original-imag9xvmy8gtuj2r.jpeg?q=70
540,541,GLADLY,"Relaxed Women Grey, Green Polyester Trousers",₹439,"₹1,999",https://www.flipkart.com/gladly-relaxed-women-grey-green-trousers/p/itm10699f46cb561?pid=TROFWAWUZX2QVG3X&lid=LSTTROFWAWUZX2QVG3XBI9FUQ&marketplace=FLIPKART&store=clo%2Fcfv%2Fmn6&srno=b_1_21&otracker=browse&fm=organic&iid=4632882a-4af4-43fd-9c32-24b223c392e2.TROFWAWUZX2QVG3X.SEARCH&ppt=None&ppn=None&ssid=0f548bmesg0000001652877152246,https://rukminim2.flixcart.com/image/612/612/kfyasnk0-0/trouser/k/w/b/36-gladly33-34b-gladly-original-imafwawumxgxzxmf.jpeg?q=70
541,542,trendzmy,Regular Fit Women Black Rayon Trousers,₹196,₹999,https://www.flipkart.com/trendzmy-regular-fit-women-black-trousers/p/itm590983c79105a?pid=TROFV28GD3S8SKG6&lid=LSTTROFV28GD3S8SKG6EJ3DOA&marketplace=FLIPKART&store=clo%2Fcfv%2Fmn6&srno=b_1_22&otracker=browse&fm=organic&iid=4632882a-4af4-43fd-9c32-24b223c392e2.TROFV28GD3S8SKG6.SEARCH&ppt=None&ppn=None&ssid=0f548bmesg0000001652877152246,https://rukminim2.flixcart.com/image/612/612/ked56kw0-0/trouser/u/c/3/free-tdzsp103-black-trendzmy-original-imafv28fq3htgsdd.jpeg?q=70
542,543,GLADLY,Relaxed Women Multicolor Polyester Trousers,₹348,₹999,https://www.flipkart.com/gladly-relaxed-women-multicolor-trousers/p/itmf013bf752c2d4?pid=TROFWF6WAFDPGQFZ&lid=LSTTROFWF6WAFDPGQFZYMRH4B&marketplace=FLIPKART&store=clo%2Fcfv%2Fmn6&srno=b_1_23&otracker=browse&fm=organic&iid=4632882a-4af4-43fd-9c32-24b223c392e2.TROFWF6WAFDPGQFZ.SEARCH&ppt=None&ppn=None&ssid=0f548bmesg0000001652877152246,https://rukminim2.flixcart.com/image/612/612/kg2l47k0-0/trouser/o/k/p/34-gladly33-36b-gladly-original-imafweafhwhndxw9.jpeg?q=70
543,544,trendzmy,Regular Fit Women White Pure Cotton Trousers,₹251,₹899,https://www.flipkart.com/trendzmy-regular-fit-women-white-trousers/p/itm71492906da91c?pid=TROFZYBCV5YZFWZD&lid=LSTTROFZYBCV5YZFWZDLVKQXE&marketplace=FLIPKART&store=clo%2Fcfv%2Fmn6&srno=b_1_24&otracker=browse&fm=organic&iid=4632882a-4af4-43fd-9c32-24b223c392e2.TROFZYBCV5YZFWZD.SEARCH&ppt=None&ppn=None&ssid=0f548bmesg0000001652877152246,https://rukminim2.flixcart.com/image/612/612/k6jnfrk0/trouser/w/z/d/free-palazzo-2-trendzmy-original-imafzyn4hkefzx5g.jpeg?q=70
544,545,Deklook,Flared Women Purple Crepe Chiffon Trousers,₹289,"₹1,999",https://www.flipkart.com/deklook-flared-women-purple-trousers/p/itmc92f7b0d9f750?pid=TROGFGF7DTHKTTCA&lid=LSTTROGFGF7DTHKTTCAINMNZJ&marketplace=FLIPKART&store=clo%2Fcfv%2Fmn6&srno=b_1_25&otracker=browse&fm=organic&iid=4632882a-4af4-43fd-9c32-24b223c392e2.TROGFGF7DTHKTTCA.SEARCH&ppt=None&ppn=None&ssid=0f548bmesg0000001652877152246,https://rukminim2.flixcart.com/image/612/612/kmkxbww0/trouser/j/a/3/free-pant-purple-deklook-original-imagfgf57mqcyzzg.jpeg?q=70
545,546,juhi s,Regular Fit Women White Rayon Trousers,₹329,"₹1,049",https://www.flipkart.com/juhi-s-regular-fit-women-white-trousers/p/itm4c35fbd228f5f?pid=TROG5TWRHVXSAEHF&lid=LSTTROG5TWRHVXSAEHFUVXWJ2&marketplace=FLIPKART&store=clo%2Fcfv%2Fmn6&srno=b_1_26&otracker=browse&fm=organic&iid=4632882a-4af4-43fd-9c32-24b223c392e2.TROG5TWRHVXSAEHF.SEARCH&ppt=None&ppn=None&ssid=0f548bmesg0000001652877152246,https://rukminim2.flixcart.com/image/612/612/ks7tuvk0/trouser/f/6/s/l-bottomnettplazo-juhi-s-original-imag5twrsgvg6yyf.jpeg?q=70
546,547,Myra-Syra,Regular Fit Women Multicolor Hosiery Trousers,₹435,"₹1,299",https://www.flipkart.com/myra-syra-regular-fit-women-multicolor-trousers/p/itm9dda64a0976cb?pid=TROFGHRFY9WY4TK7&lid=LSTTROFGHRFY9WY4TK7CFFSQV&marketplace=FLIPKART&store=clo%2Fcfv%2Fmn6&srno=b_1_27&otracker=browse&fm=organic&iid=4632882a-4af4-43fd-9c32-24b223c392e2.TROFGHRFY9WY4TK7.SEARCH&ppt=None&ppn=None&ssid=0f548bmesg0000001652877152246,https://rukminim2.flixcart.com/image/612/612/jykfxjk0/trouser/t/k/7/free-gmsi-sareena-palazzo-5-18-myra-syra-original-imafghqfgxrsjkac.jpeg?q=70
547,548,SASSAFRAS,Relaxed Women Denim Blue Denim Trousers,₹600,"₹1,999",https://www.flipkart.com/sassafras-relaxed-women-denim-blue-trousers/p/itmf79msrssrz7gf?pid=TROF79FGEMZPFZKH&lid=LSTTROF79FGEMZPFZKH82J4RW&marketplace=FLIPKART&store=clo%2Fcfv%2Fmn6&srno=b_1_28&otracker=browse&fm=organic&iid=4632882a-4af4-43fd-9c32-24b223c392e2.TROF79FGEMZPFZKH.SEARCH&ppt=None&ppn=None&ssid=0f548bmesg0000001652877152246,https://rukminim2.flixcart.com/image/612/612/kfoapow0-0/trouser/b/j/w/m-sfpant5118-sassafras-original-imafw2k3ndzphwf3.jpeg?q=70
